ticker,entry_date,entry_price,exit_date,exit_price,hold_weeks,return_pct,stopped_out,spy_return_pct,alpha,year
GOOG,2023-01-09,92.10916900634766,2023-07-10,124.76423645019531,26,35.4525698105009,False,14.210627511284796,21.2419422992161,2023
GOOG,2023-02-06,94.1538314819336,2023-08-07,129.2009735107422,26,37.22327756309471,False,10.804655309846597,26.418622253248117,2023
GOOG,2023-02-13,93.8858413696289,2023-08-14,127.15631103515625,26,35.43715344099797,False,9.364886476297231,26.072266964700738,2023
GOOG,2023-02-20,88.68484497070312,2023-08-21,129.7171173095703,26,46.267513183816384,False,10.916079381221545,35.35143380259484,2023
GOOG,2023-02-27,93.32008361816406,2023-08-28,135.78163146972656,26,45.50097492979279,False,12.161705671042679,33.33926925875011,2023
GOOG,2023-03-06,90.33250427246094,2023-09-04,136.17864990234375,26,50.75265653169721,False,12.39259178965765,38.36006474203956,2023
BRK-B,2020-03-16,170.05999755859375,2020-09-14,218.2100067138672,26,28.31354218894627,False,42.5675833287976,-14.254041139851335,2020
BRK-B,2020-03-23,179.66000366210938,2020-09-21,210.4499969482422,26,17.137923109497564,False,47.89117481808106,-30.753251708583498,2020
BRK-B,2020-03-30,178.33999633789062,2020-09-28,211.17999267578125,26,18.41426321197773,False,28.799625098152653,-10.385361886174923,2020
BRK-B,2020-04-13,191.1999969482422,2020-10-12,211.91000366210938,26,10.831593642479703,False,28.926194950830364,-18.09460130835066,2020
BRK-B,2020-04-20,186.52000427246094,2020-10-19,212.7100067138672,26,14.041390650596892,False,22.479563520104445,-8.438172869507554,2020
BRK-B,2020-04-27,182.6699981689453,2020-10-26,201.89999389648438,26,10.527177927572918,False,19.229406892625406,-8.702228965052488,2020
BRK-B,2020-05-04,176.8300018310547,2020-11-02,208.85000610351562,26,18.107789368827355,False,17.42448867125748,0.6833006975698765,2020
BRK-B,2020-05-11,169.25,2020-11-09,227.4199981689453,26,34.3692751367476,False,22.23788402448629,12.131391112261312,2020
BRK-B,2020-05-18,174.92999267578125,2020-11-16,227.00999450683594,26,29.7719110567739,False,23.94007926447203,5.83183179230187,2020
BRK-B,2020-06-08,181.2100067138672,2020-12-07,226.38999938964844,26,24.932393908643803,False,15.160347554579426,9.772046354064377,2020
BRK-B,2020-06-15,179.72000122070312,2020-12-14,223.42999267578125,26,24.3211613388543,False,19.762550157012083,4.558611181842217,2020
TSLA,2016-02-08,10.06933307647705,2016-08-08,15.040666580200195,26,49.371030493932786,False,18.81913219113393,30.551898302798854,2016
TSLA,2016-10-31,12.704000473022461,2017-05-01,20.55666732788086,26,61.81255165673131,False,13.446846539051963,48.36570511767935,2016
TSLA,2016-11-07,12.570667266845703,2017-05-08,21.65399932861328,26,72.25815359638275,False,13.592026441453733,58.66612715492902,2016
TSLA,2016-11-14,12.334667205810547,2017-05-15,20.722000122070312,26,67.9980479109214,False,12.08638589023147,55.91166202068993,2016
TSLA,2016-11-21,13.109999656677246,2017-05-22,21.676000595092773,26,65.33944441449815,False,9.915899145977539,55.423545268520606,2016
TSLA,2016-11-28,12.097999572753906,2017-05-29,22.656667709350586,26,87.27614902860486,False,10.754904839819352,76.52124418878552,2016
TSLA,2016-12-05,12.812000274658203,2017-06-05,23.821332931518555,26,85.92985030320769,False,11.53657632229463,74.39327398091305,2016
TSLA,2018-09-03,17.549333572387695,2019-03-04,18.94266700744629,26,7.939523340367062,False,-2.590044899411689,10.529568239778751,2018
TSLA,2018-09-24,17.65133285522461,2019-03-25,18.657333374023438,26,5.699289266425354,False,-3.1318427291469093,8.831131995572264,2018
TSLA,2018-10-01,17.463333129882812,2019-04-01,18.33066749572754,26,4.966602649070274,False,-1.0161591213949388,5.9827617704652125,2018
TSLA,2018-10-08,17.25200080871582,2019-04-08,17.84666633605957,26,3.446936583977675,False,1.3675331856767325,2.0794033983009426,2018
TSLA,2018-10-15,17.333332061767578,2019-04-15,18.21733283996582,26,5.100004863739371,False,6.759456619409692,-1.6594517556703208,2018
TSLA,2019-03-11,18.36199951171875,2019-05-13,14.0686674118042,9,-23.381615369146033,True,1.313425352628307,-24.69504072177434,2019
TSLA,2019-03-18,17.635332107543945,2019-05-13,14.0686674118042,8,-20.22453943021588,True,-0.5206280971283873,-19.703911333087493,2019
TSLA,2019-03-25,18.657333374023438,2019-05-13,14.0686674118042,7,-24.594436247829645,True,0.6522605342089144,-25.24669678203856,2019
TSLA,2019-04-01,18.33066749572754,2019-05-13,14.0686674118042,6,-23.250654046922815,True,-1.7387792819478005,-21.511874764975015,2019
TSLA,2019-04-08,17.84666633605957,2019-05-13,14.0686674118042,5,-21.169213639758837,True,-2.7459514260030593,-18.423262213755777,2019
TSLA,2019-04-15,18.21733283996582,2019-05-13,14.0686674118042,4,-22.77317686736301,True,-3.1416701940411316,-19.631506673321876,2019
TSLA,2019-04-22,15.675999641418457,2019-05-13,14.0686674118042,3,-10.253459213965744,True,-3.2417780729446184,-7.011681141021126,2019
TSLA,2019-04-29,17.00200080871582,2019-05-13,14.0686674118042,2,-17.252871764409587,True,-4.4270856386191015,-12.825786125790486,2019
TSLA,2019-05-06,15.968000411987305,2019-05-13,14.0686674118042,1,-11.894620185237853,True,-4.0844018215739055,-7.810218363663948,2019
TSLA,2019-05-13,14.0686674118042,2019-05-20,12.708666801452637,1,-9.666875835094837,True,1.1001686409204225,-10.76704447601526,2019
TSLA,2022-12-12,150.22999572753906,2022-12-19,123.1500015258789,1,-18.025690588964085,True,-4.307544770629616,-13.71814581833447,2022
TSLA,2022-12-19,123.1500015258789,2022-12-26,123.18000030517578,1,0.024359544397221152,True,0.7604832419838946,-0.7361236975866735,2022
TSLA,2022-12-26,123.18000030517578,2023-01-02,113.05999755859375,1,-8.215621628113285,True,0.27006014839823467,-8.48568177651152,2022
TSLA,2023-01-02,113.05999755859375,2023-01-09,122.4000015258789,1,8.261103988123356,True,1.8486580216500559,6.4124459664733,2023
TSLA,2023-01-09,122.4000015258789,2023-01-16,133.4199981689453,1,9.003265119025722,True,2.7432362647675146,6.260028854258207,2023
TSLA,2023-01-16,133.4199981689453,2023-07-17,260.0199890136719,26,94.88831703056778,False,14.197061197972266,80.69125583259552,2023
TSLA,2023-03-06,173.44000244140625,2023-09-04,248.5,26,43.27721200531664,False,12.39259178965765,30.88462021565899,2023
TSLA,2023-04-17,165.0800018310547,2023-10-16,211.99000549316406,26,28.41652722424717,False,6.103175258670859,22.31335196557631,2023
TSLA,2023-04-24,164.30999755859375,2023-10-23,207.3000030517578,26,26.163962103300264,False,2.6368421326944906,23.527119970605774,2023
TSLA,2023-05-01,170.05999755859375,2023-10-30,219.9600067138672,26,29.342590774812,False,0.7449006861245854,28.597690088687415,2023
TSLA,2023-05-08,167.97999572753906,2023-11-06,214.64999389648438,26,27.783069029626194,False,6.326254320937706,21.456814708688487,2023
TSLA,2023-05-15,180.13999938964844,2023-11-13,234.3000030517578,26,30.065506742319677,False,7.354191164556287,22.71131557776339,2023
TSLA,2023-10-23,207.3000030517578,2024-01-22,183.25,13,-11.60154495789038,True,15.447407463498319,-27.048952421388698,2023
TSLA,2024-01-08,218.88999938964844,2024-01-22,183.25,2,-16.28215061858778,True,1.8647433613204405,-18.14689397990822,2024
TSLA,2024-01-15,212.19000244140625,2024-01-22,183.25,1,-13.63872100873258,True,1.7939541449283225,-15.432675153660902,2024
TSLA,2024-01-22,183.25,2024-03-04,175.33999633789062,6,-4.316509501833219,True,5.967522267031016,-10.284031768864235,2024
TSLA,2024-01-29,187.91000366210938,2024-03-04,175.33999633789062,5,-6.689376339336103,True,4.28074516069114,-10.970121500027243,2024
TSLA,2024-02-05,193.57000732421875,2024-03-04,175.33999633789062,4,-9.417787000335178,True,4.009749780149962,-13.42753678048514,2024
TSLA,2024-02-12,199.9499969482422,2024-03-04,175.33999633789062,3,-12.30807751236023,True,2.259576872248882,-14.567654384609112,2024
TSLA,2024-02-19,191.97000122070312,2024-03-04,175.33999633789062,2,-8.662814386135986,True,3.128283534044065,-11.791097920180052,2024
TSLA,2024-02-26,202.63999938964844,2024-03-04,175.33999633789062,1,-13.472168937023987,True,1.2470669554295888,-14.719235892453575,2024
TSLA,2024-03-04,175.33999633789062,2024-03-11,163.57000732421875,1,-6.7126663964281175,True,-0.19910798791239076,-6.513558408515727,2024
TSLA,2024-07-22,219.8000030517578,2025-01-20,406.5799865722656,26,84.9772433699764,False,8.434218654527971,76.54302471544844,2024
TSLA,2024-07-29,207.6699981689453,2025-01-27,404.6000061035156,26,94.8283380704623,False,10.733525188884547,84.09481288157775,2024
TSLA,2024-08-05,200.0,2025-02-03,361.6199951171875,26,80.80999755859375,False,16.282354741624243,64.5276428169695,2024
TSLA,2024-08-12,216.1199951171875,2025-02-10,355.8399963378906,26,64.649270950123,False,14.153652510372478,50.495618439750515,2024
TSLA,2024-08-19,220.32000732421875,2025-02-17,337.79998779296875,26,53.32242944957273,False,9.652880306931843,43.66954914264089,2024
TSLA,2024-08-26,214.11000061035156,2025-02-24,292.9800109863281,26,36.83621042975395,False,7.180589238785659,29.65562119096829,2024
TSLA,2024-09-02,210.72999572753906,2025-03-03,262.6700134277344,26,24.647662294527148,False,6.421428213604441,18.22623408092271,2024
TSLA,2024-09-09,230.2899932861328,2025-03-10,249.97999572753906,26,8.550090327607782,False,3.2543417611635537,5.295748566444228,2024
TSLA,2024-10-07,217.8000030517578,2025-04-07,252.30999755859375,26,15.844809009775362,False,-10.602328782744245,26.447137792519605,2024
TSLA,2024-10-14,220.6999969482422,2025-04-14,241.3699951171875,26,9.365654034781327,False,-7.1464715014039335,16.51212553618526,2024
TSLA,2025-03-10,249.97999572753906,2025-09-08,395.94000244140625,26,58.3886747773824,False,16.433981718319355,41.95469305906305,2025
TSLA,2025-03-17,248.7100067138672,2025-09-15,426.07000732421875,26,71.31196808433948,False,17.22787242447246,54.084095659867025,2025
TSLA,2025-03-31,239.42999267578125,2025-09-29,429.8299865722656,26,79.52219843831773,False,19.324165227535044,60.19803321078268,2025
TSLA,2025-04-07,252.30999755859375,2025-10-06,413.489990234375,26,63.88173050429782,False,33.91945672680684,29.962273777490978,2025
TSLA,2025-04-14,241.3699951171875,2025-10-13,439.30999755859375,26,82.00688007857167,False,23.691165215317856,58.31571486325382,2025
UNH,2020-03-16,188.150146484375,2020-09-14,282.8957824707031,26,50.35639767317232,False,42.5675833287976,7.788814344374714,2020
UNH,2024-04-08,423.69989013671875,2024-10-07,581.4459228515625,26,37.23060505489924,False,10.151705960334633,27.078899094564612,2024
UNH,2025-02-17,455.2096862792969,2025-04-28,391.97607421875,10,-13.89109545919229,True,-9.645774591064944,-4.2453208681273455,2025
UNH,2025-02-24,463.5444030761719,2025-04-28,391.97607421875,9,-15.4393685658764,True,-7.485306769019513,-7.9540617968568865,2025
UNH,2025-03-03,481.6192932128906,2025-04-28,391.97607421875,8,-18.612879562222094,True,-5.355354021177823,-13.25752554104427,2025
UNH,2025-03-10,476.9053955078125,2025-04-28,391.97607421875,7,-17.808421143700652,True,-1.440117471584963,-16.36830367211569,2025
UNH,2025-04-14,445.0896301269531,2025-04-28,391.97607421875,2,-11.93322699813373,True,2.1757670313938546,-14.108994029527585,2025
UNH,2025-04-21,410.3241882324219,2025-04-28,391.97607421875,1,-4.4716140407688725,True,7.194287097207047,-11.665901137975919,2025
UNH,2025-04-28,391.97607421875,2025-05-05,373.07904052734375,1,-4.820966108472321,True,2.298270287029237,-7.119236395501558,2025
UNH,2025-05-05,373.07904052734375,2025-05-12,286.1115417480469,1,-23.310743658064823,True,3.456905934530907,-26.76764959259573,2025
UNH,2025-05-12,286.1115417480469,2025-05-19,289.6988525390625,1,1.2538154766837937,True,2.03433368432936,-0.7805182076455663,2025
UNH,2025-05-19,289.6988525390625,2025-05-26,295.9129333496094,1,2.1450139536569197,True,-2.646038105010423,4.791052058667343,2025
UNH,2025-05-26,295.9129333496094,2025-06-02,297.1968688964844,1,0.4338896351509182,True,0.26388848821099165,0.17000114693992657,2025
UNH,2025-06-02,297.1968688964844,2025-06-09,307.3020935058594,1,3.4001786919547654,True,1.1759486558858043,2.224230036068961,2025
XOM,2015-03-02,53.826934814453125,2015-08-31,46.3547248840332,26,-13.881916100512473,False,-5.883252367539774,-7.998663732972699,2015
XOM,2015-03-09,52.72060012817383,2015-09-07,46.50184631347656,26,-11.795681004347996,False,-6.70444881688039,-5.091232187467606,2015
XOM,2015-03-16,53.14176940917969,2015-09-14,46.495460510253906,26,-12.506751229434412,False,-5.147813149794264,-7.358938079640148,2015
XOM,2015-03-23,52.538307189941406,2015-09-21,46.847320556640625,26,-10.832070802597796,False,-5.50382896230239,-5.328241840295406,2015
XOM,2015-03-30,52.990901947021484,2015-09-28,48.54258346557617,26,-8.394494749103517,False,-8.808309408292594,0.413814659189077,2015
XOM,2015-04-06,53.782928466796875,2015-10-05,50.704864501953125,26,-5.723124516627997,False,-3.540260779599569,-2.182863737028428,2015
XOM,2015-05-25,53.999595642089844,2015-11-23,52.418128967285156,26,-2.9286639205350222,False,0.22740560522866193,-3.156069525763684,2015
XOM,2015-06-01,53.41649627685547,2015-11-30,50.88875198364258,26,-4.732141696661828,False,-0.36612952566927326,-4.366012170992555,2015
XOM,2015-06-08,53.25172424316406,2015-12-07,47.97198486328125,26,-9.914682491357214,False,0.9458343530273132,-10.860516844384527,2015
XOM,2015-06-15,54.00594711303711,2015-12-14,49.86918640136719,26,-7.659824394916133,False,-1.9908445819361977,-5.668979812979935,2015
XOM,2015-06-22,53.15031051635742,2015-12-21,51.19206619262695,26,-3.6843516147056254,False,-3.7590838978725145,0.07473228316688907,2015
XOM,2015-06-29,52.69398498535156,2015-12-28,50.301536560058594,26,-4.540268544802689,False,1.0147699255743219,-5.555038470377012,2015
XOM,2015-07-06,52.11088562011719,2016-01-04,48.19784164428711,26,-7.50907210511783,False,-1.6700880217346317,-5.838984083383198,2015
XOM,2015-07-13,52.35805892944336,2016-01-11,50.06277847290039,26,-4.3838150295755645,False,-7.394725500634141,3.010910471058576,2015
XOM,2015-07-20,50.66582107543945,2016-01-18,49.4109992980957,26,-2.476663262745449,False,-10.668476058118493,8.191812795373044,2015
XOM,2015-07-27,50.20315170288086,2016-01-25,50.23701095581055,26,0.06744447665373271,False,-8.24597961614545,8.313424092799183,2015
XOM,2016-09-12,55.64753723144531,2017-03-13,55.28500747680664,26,-0.6514749307428713,False,11.130652409581296,-11.782127340324168,2016
XOM,2016-09-19,55.2634391784668,2017-03-20,54.765846252441406,26,-0.9004016641426759,False,12.08550619686154,-12.985907861004215,2016
XOM,2016-10-24,56.14421081542969,2017-04-24,55.049015045166016,26,-1.9506833462564006,False,11.501575434524321,-13.452258780780722,2016
XOM,2016-10-31,55.342899322509766,2017-05-01,55.298465728759766,26,-0.08028779535214449,False,13.446846539051963,-13.527134334404108,2016
XOM,2016-11-07,56.73359680175781,2017-05-08,55.65581130981445,26,-1.8997305876964348,False,13.592026441453733,-15.491757029150168,2016
XOM,2017-01-23,57.12908935546875,2017-07-24,54.17369842529297,26,-5.1731805346777735,False,10.149299957712062,-15.322480492389836,2017
XOM,2017-01-30,55.81290817260742,2017-07-31,54.588829040527344,26,-2.1931828534977638,False,9.449461845551761,-11.642644699049525,2017
XOM,2017-02-06,55.13144302368164,2017-08-07,53.22769546508789,26,-3.4531067104048003,False,9.274589546757625,-12.727696257162425,2017
XOM,2017-02-13,55.12318420410156,2017-08-14,52.66476058959961,26,-4.459872284226695,False,6.8952454364003675,-11.355117720627064,2017
XOM,2017-02-20,54.66471862792969,2017-08-21,52.719730377197266,26,-3.5580321266643717,False,3.660376886010048,-7.218409012674419,2017
XOM,2017-02-27,55.595115661621094,2017-08-28,52.61665344238281,26,-5.357417074849975,False,4.10015135749731,-9.457568432347285,2017
XOM,2017-03-06,55.02206039428711,2017-09-04,54.16279983520508,26,-1.561665544555375,False,5.225721346714059,-6.787386891269435,2017
XOM,2017-03-13,55.28500747680664,2017-09-11,55.02174758911133,26,-0.4761867633024309,False,5.762883860286169,-6.2390706235886,2017
XOM,2017-03-20,54.765846252441406,2017-09-18,54.91866683959961,26,0.27904359672227386,False,6.509734012685375,-6.230690415963101,2017
XOM,2017-10-30,57.158870697021484,2018-04-30,53.87784194946289,26,-5.740191692992224,False,3.963682515548982,-9.703874208541206,2017
XOM,2017-11-06,56.993934631347656,2018-05-07,56.946563720703125,26,-0.0831157051200961,False,4.059832316075383,-4.142948021195479,2017
XOM,2017-11-13,55.64887237548828,2018-05-14,57.53793716430664,26,3.3946146762363467,False,6.636590556834289,-3.241975880597942,2017
XOM,2017-11-20,56.46723556518555,2018-05-21,55.70493698120117,26,-1.349983891285736,False,6.801354833709541,-8.151338724995277,2017
XOM,2018-02-05,52.555721282958984,2018-08-06,56.20741271972656,26,6.948228180728303,False,8.764971113078627,-1.8167429323503237,2018
XOM,2018-02-12,53.6256217956543,2018-08-13,55.957733154296875,26,4.348875184197057,False,7.221549501123587,-2.8726743169265294,2018
XOM,2018-02-19,54.31922912597656,2018-08-20,56.93016052246094,26,4.806642948538778,False,6.154022366703916,-1.3473794181651373,2018
XOM,2018-02-26,52.93201446533203,2018-08-27,57.32343292236328,26,8.296337294903864,False,5.162682252817434,3.1336550420864304,2018
XOM,2018-03-05,52.23839569091797,2018-09-03,58.5103645324707,26,12.006434651367295,False,7.565146935672705,4.44128771569459,2018
XOM,2018-03-12,52.630733489990234,2018-09-10,59.28974533081055,26,12.652325740599418,False,4.320250881150518,8.3320748594489,2018
XOM,2018-03-19,51.0683479309082,2018-09-17,60.898555755615234,26,19.249120488500225,False,7.449194095679731,11.799926392820494,2018
XOM,2018-03-26,52.273406982421875,2018-09-24,60.79130172729492,26,16.294891105409263,False,10.765407448136276,5.529483657272987,2018
XOM,2018-08-06,56.20741271972656,2019-02-04,53.433685302734375,26,-4.93480714158316,False,-3.461804365020978,-1.4730027765621814,2018
XOM,2018-08-13,55.957733154296875,2019-02-11,56.7508659362793,26,1.4173783269516145,False,-3.0725102700600404,4.489888597011655,2018
XOM,2018-10-22,55.43576431274414,2019-04-22,58.78108215332031,26,6.034584139046705,False,6.632849802062,-0.5982656630152947,2018
XOM,2018-11-19,54.5242919921875,2019-05-20,54.73481369018555,26,0.3861062478871095,False,6.602067155604391,-6.215960907717281,2018
XOM,2018-12-03,56.077178955078125,2019-06-03,55.0893669128418,26,-1.761522353019286,False,-0.6838987538753316,-1.0776235991439544,2018
XOM,2018-12-10,54.58930587768555,2019-06-10,54.91948318481445,26,0.6048388082982984,False,10.553139755379389,-9.94830094708109,2018
