ticker,level,timeframe,direction,entry_date,entry_price,exit_date,exit_price,exit_reason,pct_return,squeeze_count,depth,momentum
IQ,HIGH,weekly,SHORT,2024-02-05,3.2300000190734863,2024-02-12,3.4884000205993653,STOP,-8.000000000000002,24,0.27405938449242606,-0.2925851436264165
MCK,HIGH,weekly,SHORT,2023-03-13,329.83712911997026,2023-03-27,356.2240994495679,STOP,-8.00000000000001,17,0.2606129429841839,-0.06930359878031189
ROK,HIGH,weekly,SHORT,2025-04-07,217.64792431753045,2025-04-14,235.05975826293292,STOP,-8.000000000000012,12,0.277495433068412,-0.08134662823062022
EXPD,HIGH,weekly,SHORT,2025-01-06,110.22711570614119,2025-03-03,119.0452849626325,STOP,-8.000000000000005,30,0.26395324120711217,-0.06930667906020271
FSLR,HIGH,weekly,SHORT,2023-10-09,145.3000030517578,2023-10-16,156.92400329589844,STOP,-8.000000000000004,12,0.26379082055806713,-0.14565931659438092
ALL,HIGH,weekly,SHORT,2021-11-15,103.79182361743233,2022-01-03,112.09516950682692,STOP,-8.000000000000005,10,0.28719291672207803,-0.12739354666910097
ALL,HIGH,weekly,SHORT,2023-03-20,99.30923688167839,2023-04-03,107.25397583221266,STOP,-8.000000000000002,30,0.3267591910871061,-0.09288159643705862
IBM,HIGH,weekly,SHORT,2022-09-26,107.71049868248171,2022-10-24,116.32733857708025,STOP,-8.000000000000004,10,0.25439467539725996,-0.09282336967277338
TECH,HIGH,weekly,SHORT,2022-01-17,93.88865309787802,2022-01-31,101.39974534570827,STOP,-8.000000000000007,10,0.2631440883628541,-0.16560595751516838
MTD,HIGH,weekly,SHORT,2023-06-05,1330.0,2023-10-09,1064.0,TARGET,20.0,12,0.27014386637015436,-0.10635411475518741
CHRW,HIGH,weekly,SHORT,2025-02-24,98.8899166404863,2025-07-28,106.80110997172521,STOP,-8.000000000000002,10,0.26701235608467794,-0.07002702681429629
CVS,HIGH,weekly,SHORT,2024-12-23,42.18414425497746,2025-01-06,45.55887579537566,STOP,-8.00000000000001,15,0.26111532415387945,-0.1319740861854689
ICE,HIGH,weekly,SHORT,2023-11-06,105.11123265386456,2023-12-11,113.52013126617373,STOP,-8.000000000000007,12,0.25868859581768255,-0.07808737874328975
BIDU,HIGH,weekly,SHORT,2023-10-23,105.7300033569336,2023-11-13,114.18840362548829,STOP,-8.00000000000001,18,0.31111737906872083,-0.11533568688921714
TWLO,HIGH,weekly,SHORT,2023-10-30,50.869998931884766,2023-11-06,54.93959884643555,STOP,-8.000000000000009,16,0.32993966763259336,-0.16749915917066116
GTLB,HIGH,weekly,SHORT,2025-03-24,51.65999984741211,2025-03-31,41.32799987792969,TARGET,19.999999999999993,11,0.2678390925158785,-0.12953367479219047
